mlbamid,steamerid,pn,split,proj_season,m_id,firstname,lastname,name,Team,bats,age,BB,K,Single,Double,Triple,HR,BO
501255,2832,0,vL,2018,0-vL-501255,Rafael,Ynoa,Rafael Ynoa,COL,B,30,0.058762616,0.200138558,0.172485562,0.045973106,0.004147949,0.007604574,0.510887634
501255,2832,1,vL,2018,1-vL-501255,Rafael,Ynoa,Rafael Ynoa,COL,B,30,0.057725629,0.211199757,0.15520244,0.041825156,0.003110962,0.006567587,0.524368469
501986,2833,0,vL,2018,0-vL-501986,Cedric,Hunter,Cedric Hunter,PHI,L,30,0.053810617,0.224946023,0.147758662,0.037491004,0.001764283,0.018083896,0.516145516
501986,2833,1,vL,2018,1-vL-501986,Cedric,Hunter,Cedric Hunter,PHI,L,30,0.052928476,0.218771034,0.151728298,0.037932074,0.002205353,0.016760684,0.519674081
502029,2852,0,vL,2018,0-vL-502029,Chris,Marrero,Chris Marrero,SFN,R,29,0.081130734,0.205924555,0.138954821,0.043368065,0.002950209,0.028912044,0.498759572
502029,2852,1,vL,2018,1-vL-502029,Chris,Marrero,Chris Marrero,SFN,R,29,0.081425755,0.205334513,0.141314988,0.044253128,0.002655188,0.032747315,0.492269113
547379,2900,0,vL,2018,0-vL-547379,Roberto,Perez,Roberto Perez,CLE,R,29,0.126704007,0.25788939,0.121848154,0.045900197,0.001818562,0.031944806,0.413894884
547379,2900,1,vL,2018,1-vL-547379,Roberto,Perez,Roberto Perez,CLE,R,29,0.127803889,0.254324022,0.122829191,0.044358567,0.002189674,0.033361984,0.415132672
502034,2917,0,vL,2018,0-vL-502034,Emmanuel,Burriss,Emmanuel Burriss,PHI,B,33,0.047800111,0.148791323,0.17754327,0.036299332,0.002515795,0.005750389,0.581299779
502034,2917,1,vL,2018,1-vL-502034,Emmanuel,Burriss,Emmanuel Burriss,PHI,B,33,0.047440712,0.14483793,0.18257486,0.036658732,0.002515795,0.00539099,0.580580981
434636,2918,0,vL,2018,0-vL-434636,Angel,Pagan,Angel Pagan,,B,36,0.059828405,0.1717011,0.175402541,0.043315174,0.002643226,0.01885147,0.528258083
434636,2918,1,vL,2018,1-vL-434636,Angel,Pagan,Angel Pagan,,B,36,0.059828405,0.1717011,0.175402541,0.043315174,0.002643226,0.01885147,0.528258083
502054,2967,0,vL,2018,0-vL-502054,Tommy,Pham,Tommy Pham,SLN,R,30,0.133629111,0.238053131,0.148892183,0.04381564,0.002903009,0.036952139,0.395754786
502054,2967,1,vL,2018,1-vL-502054,Tommy,Pham,Tommy Pham,SLN,R,30,0.135212134,0.243253044,0.146472565,0.042312115,0.003015053,0.038849953,0.390885137
434604,3035,0,vL,2018,0-vL-434604,Michael,Morse,Michael Morse,SFN,R,36,0.087737309,0.309154372,0.12602268,0.042432953,0.003190448,0.034775879,0.39668636
434604,3035,1,vL,2018,1-vL-434604,Michael,Morse,Michael Morse,SFN,R,36,0.087737309,0.308197237,0.127617904,0.043071042,0.002871403,0.039242505,0.3912626
435063,3057,0,vL,2018,0-vL-435063,Mike,Napoli,Mike Napoli,,R,36,0.134608753,0.303862468,0.103660343,0.03398965,0.002012513,0.053196359,0.368669914
435063,3057,1,vL,2018,1-vL-435063,Mike,Napoli,Mike Napoli,,R,36,0.134608753,0.303862468,0.103660343,0.03398965,0.002012513,0.053196359,0.368669914
519048,3086,0,vL,2018,0-vL-519048,Mitch,Moreland,Mitch Moreland,BOS,L,32,0.07491896,0.250973769,0.136267381,0.04924659,0.00082011,0.028088573,0.459684617
519048,3086,1,vL,2018,1-vL-519048,Mitch,Moreland,Mitch Moreland,BOS,L,32,0.07500222,0.251537439,0.130917098,0.040684137,0.000662749,0.03199513,0.469201228
453923,3123,0,vL,2018,0-vL-453923,Gregor,Blanco,Gregor Blanco,,L,34,0.087464172,0.229486536,0.160625912,0.03737511,0.004704346,0.009445349,0.470898575
453923,3123,1,vL,2018,1-vL-453923,Gregor,Blanco,Gregor Blanco,,L,34,0.087464172,0.229486536,0.160625912,0.03737511,0.004704346,0.009445349,0.470898575
455139,3142,0,vL,2018,0-vL-455139,Robinson,Chirinos,Robinson Chirinos,TEX,R,34,0.106974199,0.242391203,0.117815055,0.042392623,0.002485478,0.047908159,0.440033283
455139,3142,1,vL,2018,1-vL-455139,Robinson,Chirinos,Robinson Chirinos,TEX,R,34,0.104910012,0.247627756,0.1156776,0.042198181,0.002231154,0.046596378,0.440758919
425783,3174,0,vL,2018,0-vL-425783,Shin-Soo,Choo,Shin-Soo Choo,TEX,L,35,0.106790621,0.234267963,0.149099909,0.034955274,0.001709127,0.022603392,0.450573713
425783,3174,1,vL,2018,1-vL-425783,Shin-Soo,Choo,Shin-Soo Choo,TEX,L,35,0.104737393,0.2393314,0.145150602,0.034869113,0.001593162,0.021615523,0.452702806
425900,3179,0,vL,2018,0-vL-425900,Dioner,Navarro,Dioner Navarro,,B,34,0.066094399,0.181173049,0.156694908,0.037936924,0.002021459,0.026940871,0.529138391
425900,3179,1,vL,2018,1-vL-425900,Dioner,Navarro,Dioner Navarro,,B,34,0.066094399,0.181173049,0.156694908,0.037936924,0.002021459,0.026940871,0.529138391
474865,3209,0,vL,2018,0-vL-474865,Julio,Borbon,Julio Borbon,BAL,L,32,0.047988288,0.185526149,0.187240016,0.027421879,0.002999268,0.008569337,0.540255064
474865,3209,1,vL,2018,1-vL-474865,Julio,Borbon,Julio Borbon,BAL,L,32,0.047988288,0.18809695,0.183812281,0.026993412,0.003427735,0.007283937,0.542397398
502285,3211,0,vL,2018,0-vL-502285,Tyler,Ladendorf,Tyler Ladendorf,,R,30,0.074190354,0.203183608,0.151180913,0.046311216,0.002224185,0.011852265,0.511057458
502285,3211,1,vL,2018,1-vL-502285,Tyler,Ladendorf,Tyler Ladendorf,,R,30,0.074190354,0.203183608,0.151180913,0.046311216,0.002224185,0.011852265,0.511057458
430910,3231,0,vL,2018,0-vL-430910,Brayan,Pena,Brayan Pena,SLN,B,36,0.054342861,0.128513523,0.174778391,0.042225872,0.001468726,0.007710811,0.590959815
430910,3231,1,vL,2018,1-vL-430910,Brayan,Pena,Brayan Pena,SLN,B,36,0.055077224,0.131450975,0.174044029,0.042225872,0.001468726,0.008077993,0.587655181
429711,3255,0,vL,2018,0-vL-429711,Franklin,Gutierrez,Franklin Gutierrez,LAN,R,35,0.099453593,0.275203185,0.126539706,0.041766374,0.00144735,0.047349008,0.408240785
429711,3255,1,vL,2018,1-vL-429711,Franklin,Gutierrez,Franklin Gutierrez,LAN,R,35,0.104002406,0.272722014,0.129227641,0.042593431,0.001860878,0.046935479,0.402658151
456078,3256,0,vL,2018,0-vL-456078,Welington,Castillo,Welington Castillo,CHA,R,31,0.088742518,0.254135404,0.142082013,0.04003984,0.001001222,0.047290904,0.426708099
456078,3256,1,vL,2018,1-vL-456078,Welington,Castillo,Welington Castillo,CHA,R,31,0.083086366,0.24909206,0.144960905,0.043336327,0.001253792,0.044486475,0.433784075
429664,3269,0,vL,2018,0-vL-429664,Robinson,Cano,Robinson Cano,SEA,L,35,0.061170491,0.168501462,0.170968342,0.039755544,0.000864618,0.029448179,0.529291364
429664,3269,1,vL,2018,1-vL-429664,Robinson,Cano,Robinson Cano,SEA,L,35,0.062744435,0.164893633,0.172668804,0.041436366,0.001045489,0.029601645,0.527609629
518586,3298,0,vL,2018,0-vL-518586,Charlie,Culberson,Charlie Culberson,ATL,R,29,0.059819187,0.213136051,0.153621374,0.044264258,0.004194922,0.015696137,0.509268072
518586,3298,1,vL,2018,1-vL-518586,Charlie,Culberson,Charlie Culberson,ATL,R,29,0.059043025,0.206256264,0.155007513,0.045834832,0.004470613,0.016601018,0.512786735
445988,3312,0,vL,2018,0-vL-445988,Martin,Prado,Martin Prado,MIA,R,34,0.086005879,0.118228243,0.179757447,0.055174735,0.002697374,0.021386907,0.536749416
445988,3312,1,vL,2018,1-vL-445988,Martin,Prado,Martin Prado,MIA,R,34,0.085339082,0.120279399,0.179253919,0.054198549,0.002304292,0.023733046,0.534891713
430948,3336,0,vL,2018,0-vL-430948,Alberto,Callaspo,Alberto Callaspo,,B,35,0.071683273,0.151211184,0.162261273,0.037846377,0.001415948,0.012366423,0.563215521
430948,3336,1,vL,2018,1-vL-430948,Alberto,Callaspo,Alberto Callaspo,,B,35,0.071683273,0.151211184,0.162261273,0.037846377,0.001415948,0.012366423,0.563215521
459964,3353,0,vL,2018,0-vL-459964,Matt,Joyce,Matt Joyce,OAK,L,33,0.109756222,0.263538027,0.118495913,0.039579014,0.001107848,0.02599312,0.441529856
459964,3353,1,vL,2018,1-vL-459964,Matt,Joyce,Matt Joyce,OAK,L,33,0.10909185,0.270616789,0.117666292,0.038794921,0.000952716,0.028070546,0.434806887
471083,3364,0,vL,2018,0-vL-471083,Miguel,Montero,Miguel Montero,TOR,L,34,0.086988656,0.259430873,0.130994682,0.030701878,0.001535094,0.023026409,0.467322408
471083,3364,1,vL,2018,1-vL-471083,Miguel,Montero,Miguel Montero,TOR,L,34,0.087500354,0.25533729,0.134576567,0.028143389,0.001535094,0.022514711,0.470392596
457477,3371,0,vL,2018,0-vL-457477,Alejandro,De Aza,Alejandro De Aza,,L,34,0.074393065,0.245953226,0.143817454,0.03742255,0.005122443,0.013575864,0.479715398
457477,3371,1,vL,2018,1-vL-457477,Alejandro,De Aza,Alejandro De Aza,,L,34,0.074393065,0.245953226,0.143817454,0.03742255,0.005122443,0.013575864,0.479715398
460026,3376,0,vL,2018,0-vL-460026,Nick,Hundley,Nick Hundley,SFN,R,34,0.072238994,0.240679216,0.137852989,0.053109113,0.001936059,0.030933292,0.463250337
460026,3376,1,vL,2018,1-vL-460026,Nick,Hundley,Nick Hundley,SFN,R,34,0.072295112,0.239949687,0.139495989,0.053794996,0.001752118,0.034746174,0.457965926
460060,3395,0,vL,2018,0-vL-460060,Cliff,Pennington,Cliff Pennington,,B,34,0.067969426,0.248149566,0.164474187,0.038614544,0.002205846,0.011292221,0.46729421
460060,3395,1,vL,2018,1-vL-460060,Cliff,Pennington,Cliff Pennington,,B,34,0.067969426,0.248149566,0.164474187,0.038614544,0.002205846,0.011292221,0.46729421
460075,3410,0,vL,2018,0-vL-460075,Ryan,Braun,Ryan Braun,MIL,R,34,0.109483222,0.166647339,0.146282981,0.053185402,0.003475395,0.05244669,0.46847897
460075,3410,1,vL,2018,1-vL-460075,Ryan,Braun,Ryan Braun,MIL,R,34,0.107326411,0.164819057,0.15315403,0.053689998,0.003241915,0.048217272,0.469551316
460077,3411,0,vL,2018,0-vL-460077,Drew,Butera,Drew Butera,KCA,R,34,0.080031603,0.235869912,0.140252621,0.042685379,0.004145969,0.024267617,0.472746898
460077,3411,1,vL,2018,1-vL-460077,Drew,Butera,Drew Butera,KCA,R,34,0.080477306,0.245229682,0.135855944,0.041464337,0.003811692,0.025544372,0.467616667
460099,3441,0,vL,2018,0-vL-460099,Nolan,Reimold,Nolan Reimold,BAL,R,34,0.108378572,0.259689719,0.135604107,0.040314735,0.00261784,0.032199431,0.421195596
460099,3441,1,vL,2018,1-vL-460099,Nolan,Reimold,Nolan Reimold,BAL,R,34,0.108378572,0.262831127,0.133248051,0.040576519,0.003141408,0.030366943,0.42145738
425772,3448,0,vL,2018,0-vL-425772,Jeff,Mathis,Jeff Mathis,ARI,R,35,0.075324127,0.263828258,0.133323062,0.044379859,0.005356253,0.023800572,0.453987869
425772,3448,1,vL,2018,1-vL-425772,Jeff,Mathis,Jeff Mathis,ARI,R,35,0.076338753,0.264354405,0.134570991,0.042547457,0.004424255,0.023914794,0.453849345
519203,3473,0,vL,2018,0-vL-519203,Anthony,Rizzo,Anthony Rizzo,CHN,L,28,0.111800403,0.156291872,0.131375568,0.044394387,0.002753585,0.046906923,0.506477262
519203,3473,1,vL,2018,1-vL-519203,Anthony,Rizzo,Anthony Rizzo,CHN,L,28,0.109514023,0.154678995,0.130592297,0.044689492,0.002850115,0.048621846,0.509053232
543333,3516,0,vL,2018,0-vL-543333,Eric,Hosmer,Eric Hosmer,,L,28,0.078346632,0.188548434,0.173559085,0.041387241,0.00152244,0.032368177,0.484267992
543333,3516,1,vL,2018,1-vL-543333,Eric,Hosmer,Eric Hosmer,,L,28,0.078346632,0.188548434,0.173559085,0.041387241,0.00152244,0.032368177,0.484267992
453064,3531,0,vL,2018,0-vL-453064,Troy,Tulowitzki,Troy Tulowitzki,TOR,R,33,0.096847668,0.179339454,0.146908012,0.046004935,0.001261584,0.044775888,0.484862459
453064,3531,1,vL,2018,1-vL-453064,Troy,Tulowitzki,Troy Tulowitzki,TOR,R,33,0.097518393,0.176331914,0.153305413,0.043970575,0.00119355,0.042312619,0.485367536
425784,3648,0,vL,2018,0-vL-425784,Rene,Rivera,Rene Rivera,LAA,R,34,0.080649876,0.268552787,0.136159135,0.04188947,0.001409506,0.032206507,0.439132719
425784,3648,1,vL,2018,1-vL-425784,Rene,Rivera,Rene Rivera,LAA,R,34,0.082638688,0.263955063,0.13557575,0.04336017,0.001554333,0.033954622,0.438961375
434567,3707,0,vL,2018,0-vL-434567,Geovany,Soto,Geovany Soto,CHA,R,35,0.09025018,0.261755504,0.123831642,0.041377159,0.002098841,0.046474345,0.43421233
434567,3707,1,vL,2018,1-vL-434567,Geovany,Soto,Geovany Soto,CHA,R,35,0.08425349,0.256658318,0.126230318,0.044975173,0.002398676,0.043775835,0.441708192
434658,3708,0,vL,2018,0-vL-434658,Rajai,Davis,Rajai Davis,BOS,R,37,0.078245928,0.230546039,0.149226163,0.051698203,0.003912296,0.023473779,0.462897592
434658,3708,1,vL,2018,1-vL-434658,Rajai,Davis,Rajai Davis,BOS,R,37,0.078245928,0.231104938,0.145593317,0.047227007,0.004750646,0.023194329,0.469883836
519346,3711,0,vL,2018,0-vL-519346,Eric,Thames,Eric Thames,MIL,L,31,0.095284069,0.30843697,0.119370262,0.035455455,0.003024238,0.040507364,0.397921642
519346,3711,1,vL,2018,1-vL-519346,Eric,Thames,Eric Thames,MIL,L,31,0.093104282,0.30506163,0.119821678,0.036879594,0.003353961,0.036416666,0.40536219
431151,3787,0,vL,2018,0-vL-431151,David,Wright,David Wright,NYN,R,35,0.11632828,0.270788871,0.132414981,0.041241308,0.002096217,0.033374605,0.403755738
431151,3787,1,vL,2018,1-vL-431151,David,Wright,David Wright,NYN,R,35,0.116705128,0.267373686,0.137690853,0.043620161,0.002402406,0.033327499,0.398880267
429666,3797,0,vL,2018,0-vL-429666,J.J.,Hardy,J.J. Hardy,BAL,R,35,0.068958364,0.178747635,0.153214195,0.047636812,0.001889023,0.0256419,0.523912071
429666,3797,1,vL,2018,1-vL-429666,J.J.,Hardy,J.J. Hardy,BAL,R,35,0.068949325,0.181020789,0.150977195,0.048287576,0.002114982,0.024417199,0.524232934
463610,3812,0,vL,2018,0-vL-463610,Gregorio,Petit,Gregorio Petit,LAA,R,33,0.052964567,0.20899532,0.158321112,0.048097553,0.00229036,0.012883273,0.516447815
463610,3812,1,vL,2018,1-vL-463610,Gregorio,Petit,Gregorio Petit,LAA,R,33,0.054682337,0.20555978,0.158321112,0.050101618,0.002576655,0.013742158,0.51501634
455755,3878,0,vL,2018,0-vL-455755,Chris,Stewart,Chris Stewart,PIT,R,36,0.088580087,0.155015152,0.170833025,0.037962894,0.005624133,0.01230279,0.52968192
455755,3878,1,vL,2018,1-vL-455755,Chris,Stewart,Chris Stewart,PIT,R,36,0.09209517,0.161342301,0.164857384,0.037259878,0.005975641,0.013708823,0.524760804
455759,3882,0,vL,2018,0-vL-455759,Chris,Young,Chris Young,,R,34,0.107748119,0.199847637,0.127466183,0.051533767,0.004342303,0.037492008,0.471569983
455759,3882,1,vL,2018,1-vL-455759,Chris,Young,Chris Young,,R,34,0.107748119,0.199847637,0.127466183,0.051533767,0.004342303,0.037492008,0.471569983
502210,3892,0,vL,2018,0-vL-502210,Josh,Reddick,Josh Reddick,HOU,L,31,0.076821436,0.161494911,0.165051745,0.041060412,0.00305404,0.023738248,0.528779208
502210,3892,1,vL,2018,1-vL-502210,Josh,Reddick,Josh Reddick,HOU,L,31,0.076010635,0.157315033,0.170068443,0.041852929,0.002907069,0.022645461,0.529200431
400121,393,0,vL,2018,0-vL-400121,Victor,Martinez,Victor Martinez,DET,B,39,0.070794892,0.156796151,0.175892457,0.042297512,0.00079995,0.029685991,0.523733047
400121,393,1,vL,2018,1-vL-400121,Victor,Martinez,Victor Martinez,DET,B,39,0.071405835,0.164642581,0.172361897,0.041795713,0.000625585,0.029926242,0.519242147
502317,3978,0,vL,2018,0-vL-502317,Chris,Heisey,Chris Heisey,WAS,R,33,0.095454271,0.263136551,0.11698105,0.039654593,0.003682212,0.038238358,0.442852965
502317,3978,1,vL,2018,1-vL-502317,Chris,Heisey,Chris Heisey,WAS,R,33,0.097437001,0.269367987,0.110466367,0.037671864,0.004531954,0.038238358,0.442286471
543742,4016,0,vL,2018,0-vL-543742,Jerry,Sands,Jerry Sands,CHA,R,30,0.119196979,0.234695723,0.134558881,0.039258194,0.003413756,0.032999641,0.435876827
543742,4016,1,vL,2018,1-vL-543742,Jerry,Sands,Jerry Sands,CHA,R,30,0.111516028,0.230428528,0.136834718,0.041818511,0.004267195,0.030723804,0.444411217
466320,4022,0,vL,2018,0-vL-466320,Melky,Cabrera,Melky Cabrera,,B,33,0.054208569,0.124191844,0.186847913,0.052770303,0.00202984,0.025264857,0.554686674
466320,4022,1,vL,2018,1-vL-466320,Melky,Cabrera,Melky Cabrera,,B,33,0.054208569,0.124191844,0.186847913,0.052770303,0.00202984,0.025264857,0.554686674
466988,4054,0,vL,2018,0-vL-466988,Emilio,Bonifacio,Emilio Bonifacio,ATL,B,33,0.05317716,0.232045788,0.176265551,0.039789903,0.003718683,0.005578024,0.489424893
466988,4054,1,vL,2018,1-vL-466988,Emilio,Bonifacio,Emilio Bonifacio,ATL,B,33,0.052433423,0.224608423,0.178868628,0.040161771,0.004090551,0.005949892,0.493887312
451594,4062,0,vL,2018,0-vL-451594,Dexter,Fowler,Dexter Fowler,SLN,B,32,0.116799262,0.173170475,0.160852979,0.048880176,0.006017053,0.022822351,0.471457704
451594,4062,1,vL,2018,1-vL-451594,Dexter,Fowler,Dexter Fowler,SLN,B,32,0.118161536,0.17700448,0.159111479,0.04852976,0.006241061,0.023883008,0.467068677
489232,4063,0,vL,2018,0-vL-489232,Anthony,Recker,Anthony Recker,ATL,R,34,0.100308975,0.304809852,0.114546378,0.042712209,0.001941464,0.028474806,0.407206317
489232,4063,1,vL,2018,1-vL-489232,Anthony,Recker,Anthony Recker,ATL,R,34,0.099014665,0.29542611,0.116164264,0.044330095,0.002265041,0.03041627,0.412383554
430947,4082,0,vL,2018,0-vL-430947,Erick,Aybar,Erick Aybar,SDN,B,34,0.049180845,0.148999745,0.170857898,0.04845224,0.001821513,0.010200472,0.570487288
430947,4082,1,vL,2018,1-vL-430947,Erick,Aybar,Erick Aybar,SDN,B,34,0.048816542,0.145721022,0.174136621,0.050273753,0.001821513,0.010200472,0.569030077
488726,4106,0,vL,2018,0-vL-488726,Michael,Brantley,Michael Brantley,CLE,L,31,0.078703412,0.154110834,0.178420167,0.050142788,0.001769225,0.020498695,0.51635488
488726,4106,1,vL,2018,1-vL-488726,Michael,Brantley,Michael Brantley,CLE,L,31,0.079371331,0.152063475,0.176109868,0.049379735,0.002223753,0.019651739,0.521200098
491676,4146,0,vL,2018,0-vL-491676,Gorkys,Hernandez,Gorkys Hernandez,SFN,R,30,0.097180623,0.20289782,0.164827148,0.048145398,0.002927906,0.011893876,0.47212723
491676,4146,1,vL,2018,1-vL-491676,Gorkys,Hernandez,Gorkys Hernandez,SFN,R,30,0.097259618,0.202277142,0.167893295,0.049238919,0.002670042,0.013457983,0.467203
454975,4177,0,vL,2018,0-vL-454975,Hernan,Iribarren,Hernan Iribarren,CIN,L,34,0.054968772,0.198498343,0.176685338,0.030974467,0.003053821,0.004798861,0.531020398
454975,4177,1,vL,2018,1-vL-454975,Hernan,Iribarren,Hernan Iribarren,CIN,L,34,0.054532512,0.191954442,0.181047939,0.032719507,0.003490081,0.004362601,0.531892919
468406,4182,0,vL,2018,0-vL-468406,Jonathan,Herrera,Jonathan Herrera,,B,33,0.046343648,0.192328171,0.1673292,0.042926027,0.00217774,0.008841659,0.540053554
468406,4182,1,vL,2018,1-vL-468406,Jonathan,Herrera,Jonathan Herrera,,B,33,0.046343648,0.192328171,0.1673292,0.042926027,0.00217774,0.008841659,0.540053554
488862,4191,0,vL,2018,0-vL-488862,Yunel,Escobar,Yunel Escobar,,R,35,0.089905535,0.130909248,0.184794291,0.048385506,0.002149104,0.022600351,0.521255966
488862,4191,1,vL,2018,1-vL-488862,Yunel,Escobar,Yunel Escobar,,R,35,0.089905535,0.130909248,0.184794291,0.048385506,0.002149104,0.022600351,0.521255966
475582,4220,0,vL,2018,0-vL-475582,Ryan,Zimmerman,Ryan Zimmerman,WAS,R,33,0.095055148,0.192028388,0.143359527,0.055079059,0.001353475,0.056357301,0.456767101
475582,4220,1,vL,2018,1-vL-475582,Ryan,Zimmerman,Ryan Zimmerman,WAS,R,33,0.097195289,0.196573085,0.136024613,0.053602143,0.001592324,0.056591767,0.45842078
435062,4229,0,vL,2018,0-vL-435062,Howie,Kendrick,Howie Kendrick,WAS,R,34,0.08571029,0.184056593,0.183377578,0.051575439,0.004270073,0.022807378,0.468202648
435062,4229,1,vL,2018,1-vL-435062,Howie,Kendrick,Howie Kendrick,WAS,R,34,0.087683987,0.188449404,0.174811696,0.049756154,0.005040152,0.023062751,0.471195857
446653,4243,0,vL,2018,0-vL-446653,Jose,Lobaton,Jose Lobaton,,B,33,0.069997375,0.203270279,0.157928874,0.042153014,0.002065783,0.02071764,0.503867035
446653,4243,1,vL,2018,1-vL-446653,Jose,Lobaton,Jose Lobaton,,B,33,0.069997375,0.203270279,0.157928874,0.042153014,0.002065783,0.02071764,0.503867035
453203,4249,0,vL,2018,0-vL-453203,Shane,Robinson,Shane Robinson,LAA,R,33,0.077305909,0.144494878,0.174876324,0.042498494,0.004183996,0.009253186,0.547387214
453203,4249,1,vL,2018,1-vL-453203,Shane,Robinson,Shane Robinson,LAA,R,33,0.079667446,0.141964878,0.174551651,0.043864571,0.004621998,0.00978614,0.545543315
452220,4251,0,vL,2018,0-vL-452220,Stephen,Drew,Stephen Drew,,L,35,0.071822739,0.229554752,0.126794976,0.044021431,0.002141671,0.022847179,0.502817251
452220,4251,1,vL,2018,1-vL-452220,Stephen,Drew,Stephen Drew,,L,35,0.071822739,0.229554752,0.126794976,0.044021431,0.002141671,0.022847179,0.502817251
446308,4298,0,vL,2018,0-vL-446308,Matt,Wieters,Matt Wieters,WAS,B,32,0.068883555,0.229318005,0.148419638,0.040717349,0.000735262,0.028243242,0.483682947
446308,4298,1,vL,2018,1-vL-446308,Matt,Wieters,Matt Wieters,WAS,B,32,0.070430141,0.234912435,0.142150405,0.040076676,0.000864957,0.028971679,0.482593706
458015,4314,0,vL,2018,0-vL-458015,Joey,Votto,Joey Votto,CIN,L,34,0.153937955,0.185373932,0.14884714,0.040478595,0.001411398,0.038696977,0.431254004
458015,4314,1,vL,2018,1-vL-458015,Joey,Votto,Joey Votto,CIN,L,34,0.152443174,0.179746686,0.153359832,0.043221898,0.001531469,0.034916943,0.434779997
502517,4316,0,vL,2018,0-vL-502517,Daniel,Murphy,Daniel Murphy,WAS,L,33,0.055351582,0.140315658,0.187341386,0.058456367,0.003117037,0.022206791,0.533211179
502517,4316,1,vL,2018,1-vL-502517,Daniel,Murphy,Daniel Murphy,WAS,L,33,0.056537397,0.14379766,0.178978133,0.057420794,0.003647075,0.023288791,0.53633015
475100,4365,0,vL,2018,0-vL-475100,Scott,Van Slyke,Scott Van Slyke,LAN,R,31,0.102711367,0.258245723,0.127166454,0.047442869,0.001222754,0.035215326,0.427995507
475100,4365,1,vL,2018,1-vL-475100,Scott,Van Slyke,Scott Van Slyke,LAN,R,31,0.107357834,0.255800214,0.129856514,0.048665624,0.001711856,0.034970775,0.421637184
456124,4403,0,vL,2018,0-vL-456124,Erik,Kratz,Erik Kratz,NYA,R,38,0.083022967,0.237720438,0.125729026,0.041810127,0.00238915,0.031656239,0.477672052
456124,4403,1,vL,2018,1-vL-456124,Erik,Kratz,Erik Kratz,NYA,R,38,0.082724323,0.235928576,0.126923601,0.044497921,0.002687794,0.03016302,0.477074765
476704,4418,0,vL,2018,0-vL-476704,Jed,Lowrie,Jed Lowrie,OAK,B,34,0.092370589,0.163328562,0.161441572,0.057520804,0.001994941,0.015117509,0.508226024
476704,4418,1,vL,2018,1-vL-476704,Jed,Lowrie,Jed Lowrie,OAK,B,34,0.091817878,0.167689797,0.161572347,0.056971794,0.001880204,0.01606378,0.5040042
461235,4467,0,vL,2018,0-vL-461235,Brandon,Moss,Brandon Moss,KCA,L,34,0.084586989,0.327563241,0.116902616,0.037377382,0.001864054,0.035894483,0.395811234
